NO,,대표자,"상 호
(사업자)",발전소 위치,원동력,"용량
(MW)","*허가일
*변경일","사업
준비기간","기타
(변경사항)"
2019,100,사장,"한국농어촌공
사","충남  당진시  석문면  삼화
리  1431  일원","태양광(수
상)",20,2019-10-30,2022-07-31,
2019,101,윤을진,"석문호수상태
양광","충남  당진시  석문면  삼화
리  1431,  통정리  1255일원","태양광(수
상)",80,2019-10-30,2022-07-31,
2019,102,이학수,"한국수자원공
사","경남  합천군  봉산면,  용주
면  일원",태양광,40.32,2019-10-30,2022-04-30,
2019,103,최재영,"태안창기태양
광발전","충남  태안군  안면읍  창기
리 
209-339, 
209-354, 
209-355, 
209-361, 
209-362,    209-387",태양광,8,2019-10-30,2022-05-31,
2019,104,이용규,"와이케이에너
지2호","경기도  광주시  초월읍  산
수로  642-70(메가허브  곤
지암  물류센터  지붕위)",태양광,7.9,2019-10-30,2022-08-31,
2019,105,김재수,"스마트그린에
너지","전남  강진군  성전면  강진
산단로2길  92","바이오
SRF(열분
해유)",6,2019-10-30,2022-02-28,
2019,106,최동호,창림바이오,"경남  창녕시  창녕군  대합
면  대곡리  299-6일원","신재생
(SRF)",9.9,2019-10-30,2020-09-30,양수인가
2019,107,송명건,"태환에너지개
발","경북  칠곡군  석적읍  중리 
443-11","연료전지
(NG)",19.8,2019-10-30,2022-03-31,
2019,108,한병인,,강진수소발전 전남  강진군  성전면  송학,연료전지,99.9,2019-10-30,2023-12-31,
