NO,,대표자,"상 호
(사업자)",발전소 위치,원동력,"용량
(MW)","*허가일
*변경일","사업
준비기간","기타
(변경사항)"
2019,29,강팔문,"새만금개발공
사","전북  군산시  오식도동  앞 
공유수면  매립지(2구역)",태양광,90,2019-04-23,2022-03-31,
2019,30,강팔문,"새만금개발공
사","전북  군산시  오식도동  앞 
공유수면  매립지(3구역)",태양광,90,2019-04-23,2022-03-31,
2019,31,백종관,무안솔라파크,"전남  무안군  현경면  동산
리 
1141, 
1142, 
1143, 
1144,  1145,  1146,  1146-1,   
1147",태양광,72,2019-04-23,2020-12-31,
2019,32,최용훈,유당솔라,"전남  무안군  현경면  동산
리  1146,  1146-1,  1147",태양광,8,2019-04-23,2021-03-31,
2019,33,하경호,안마해상풍력,"전남  영광군  낙월면  안마
군도  서측 
4km앞  해상
(35°22' 
9.00""N   
1 2 5 ° 5 8 ' 4 0 . 1 0 "" E 
3 5 ° 1 8 ' 2 1 . 0 0 "" N 
1 2 5 ° 5 8 ' 4 0 . 1 0 "" E 
3 5 ° 1 8 ' 2 1 . 0 0 "" N   
1 2 5 ° 5 7 ' 3 4 . 0 0 "" E 
3 5 ° 1 8 ' 5 9 . 0 0 "" N 
1 2 5 ° 5 6 ' 5 4 . 0 0 "" E 
3 5 ° 2 1 ' 3 1 . 0 0 "" N   
125°56'54.00""E 
35°22' 
9.00""N  125°57'34.00""E)",풍력(해상),218.4,2019-04-23,2023-03-31,
2019,34,함스테,,에스케이디앤 제주도  서귀포시  남원읍,태양광,18.11,2019-04-23,2021-12-31,
