NO,,대표자,"상 호
(사업자)",발전소 위치,원동력,"용량
(MW)","*허가일
*변경일","사업
준비기간","기타
(변경사항)"
,,,,"130°21'16.26""E)  No.04  ( 
35°17'31.17""N,   
130°16'33.12""E)",,,,,
2022,40,안병욱,세연,"경북  영덕군  축산면  고곡
리  산144,  산94,  산78,  산
57,  경정리  산99,  산150, 
영덕읍  석리    산92-1",풍력,45,2022-05-31,2026-01-31,
2022,41,이승우,한국남부발전,"경남  하동군  금남면  대송
리・진정리  일원(대송산업
단지  내)","복합화력
(LNG)",1000,2022-05-31,2027-12-31,
2022,42,윤병석,에스케이가스,"울산시  남구  성암동  산
86-1일원","연료전지
(LNG,LPG)",4.4,2022-05-31,2025-12-31,
2015,167,최민우,안동풍력발전,"경북  안동시  길안면  백자
리  산97번지  일원",풍력,25,2022-05-31,2023-06-30,용량변경
2015,176,김영철,"염수봉풍력발
전","경남  양산시  원동면  대리 
산90-2번지  일원",풍력,15.6,2022-05-31,2023-12-31,용량변경
2017,52,김경수,"압해풍력발전
소","전남  신안군  압해면  가룡
리  공유수면",풍력,80,2022-05-31,2024-06-30,주식취득
2017,83,최우진,지윈드스카이,"부산시  해운대구  중동 
591-15번지  해상",풍력,40,2022-05-31,2023-12-31,전압변경
2018,30,김창민,"금성산풍력발
전","전남  화순군  도암면  우치
리  산89-1,  청풍면  백운리",풍력,51.7,2022-05-31,2022-12-31,용량변경
