NO,,대표자,"상 호
(사업자)",발전소 위치,원동력,"용량
(MW)","*허가일
*변경일","사업
준비기간","기타
(변경사항)"
2019,138,구정완,"강진햇빛발전
소","전남  강진군  신전면  사초
리  사내호  일원","수상태양
광",80,2021-11-29,2023-09-30,사업준비기간  연장
2021,122,차태병,당진행복솔라 충남,"당진시 
석문면 
교로리  2304  외  117필지",태양광,99,2021-11-30,2024-03-31,
2020,1,박인호,밀양수소발전,"경남  밀양시  하남읍  양동
리  834-1","연료전지
(LNG)",19.8,2021-11-30,2023-12-31,사업준비기간연장
2017,99,윤선우,창신풍력,"리 (
전북  김제시  광활면  창제
1474-15,1478-12,1480-16,   
1483-27,1479-5,1481-11,1
485-10,1276,1297,1207-11,
1281,1194,1207-3)","신재생(풍
력)",39,2021-12-01,2023-12-31,사업준비기간연장
2019,49,손성배,무주에코랜드,"전북  군산시  산단남북로 
70번지(국가산업단지)","연 료 전 지
(LNG)",40,2021-12-01,2023-12-31,주식취득인가
2020,27,전휘수,"고덕청정에너
지","서울시  강동구  고덕동 
10-4(고덕동)","신재생(연
료전지)",19.8,2021-12-01,2023-12-31,사업준비기간연장
2019,14,탁민,서귀포사랑,"제주도  서귀포시  표선면 
가시리  산  136외  15필지",태양광,20,2021-12-02,2024-12-31,사업준비기간연장
2019,15,최정욱,"아시아그린에
너지","제주도  서귀포시  표선면 
가시리  산  136외  11필지",태양광,20,2021-12-02,2024-12-31,사업준비기간연장
2019,16,민경탁,가시리사랑,"제주도  서귀포시  표선면 
가시리  산  133외  24필지",태양광,20,2021-12-02,2024-12-31,사업준비기간연장
