NO,,대표자,"상 호
(사업자)",발전소 위치,원동력,"용량
(MW)","*허가일
*변경일","사업
준비기간","기타
(변경사항)"
,,,,"E34°11′55.75″N126°04′
5 4 . 1 3 ″ E 3 4 ° 1 2 ′ 0 7 . 5 6 ″
N126°05′15.13″E34°12′
3 2 . 2 4 ″ N 1 2 6 ° 0 5 ′ 4 6 . 6 0 ″
E34°13′0.71″N126°06′9.68″
E34°13′18.75″N126°06′
19.32″E)",,,,,
2022,73,"필 리 파
기 마 랑
이 스 세
로 디 우
리 치 아
르 디 트
레스카",오마해도리,"전남  고흥군  풍양면  안동
리  769-1번지  외  37필지",태양광,30.03,2022-08-31,2031-03-31,
2022,74,박병훈,쏠리스,"전남  완도군  약산면  관산
리,  우두리  등  84필지",태양광,50,2022-09-02,2031-03-31,
2022,75,신경철,안좌탄동솔라,"전남  신안군  안좌면  탄동
리  447,  448",태양광,5,2022-09-06,2031-03-31,
2022,76,신경철,안좌탄동솔라,"전남  신안군  안좌면  탄동
리  449-1  외  6필지",태양광,40,2022-09-06,2031-03-31,
2022,77,이수영,명당에너지,전남  진도군  지산면  거제,태양광(수,19.99,2022-09-13,2032-01-31,
