NO,,대표자,"상 호
(사업자)",발전소 위치,원동력,"용량
(MW)","*허가일
*변경일","사업
준비기간","기타
(변경사항)"
,,,,"4.17""N127°02'37.95""E34°0
7'51.94""N127°01'31.50""E34
°08'04.50""N126°58'36.02""E
34°08'36.97""N126°58'08.13
""E34°09'45.82""N126°58'47.
80""E34°09'56.44""N126°59'
12.58""E)",,,,,
2022,65,이용정,신다산에너지,"전남  강진군  신전면  사초
리  697번지  등  63필지",태양광,89.99,2022-08-26,2031-04-30,
2022,66,권구성,분등에너지,"전남  영광군  백수읍  하사
리  1887-1번지",태양광,9,2022-08-26,2031-04-30,
2022,67,김영호,이이솔루션,"전남  신안군  안좌면  대우
리  1069번지  등  30필지",태양광,18.29,2022-08-26,2031-03-31,
2022,68,김희수,"미트라  태양
광발전소","전남  신안군  안좌면  내호
리  693번지  등  14필지",태양광,8.4,2022-08-26,2031-03-31,
2022,69,김희수,"미트라  태양
광발전소","전남  신안군  안좌면  대우
리  981번지  등  14필지",태양광,8.4,2022-08-26,2031-03-31,
2022,70,이용,고흥해밀솔라,"전남  고흥군  포두면  남촌
리  1035-1  외  227필지",태양광,"97.97
5",2022-08-26,2031-03-31,
2022,71,유동국,"전남테크노파
크","전남  전남  영광군  백수읍 
하사리 
3038외  공유수면   
일원(35°17′2.33″N126°21′",풍력(해상),10,2022-08-29,2031-03-31,
