NO,,대표자,"상 호
(사업자)",발전소 위치,원동력,"용량
(MW)","*허가일
*변경일","사업
준비기간","기타
(변경사항)"
,,,,87  일원,,,,,
2016,10,김재종,어진풍력발전,"강원도  삼척시  하장면  어
리  산66번지  일원",풍력,27,2021-12-07,2023-12-31,사업준비기간  연장
2017,66,"한국동
서발전 
대표",한국동서발전,"경북  포항시  북구  죽장면 
상옥리  산20,  산15-1,  산
15-2,  기북면  성법리  산1, 
산2,  신광면  마북리    산
2-1,  산12번지  일원",풍력,63,2021-12-07,2023-12-31,사업준비기간  연장
2016,56,윤상영,하사미,"강원도  태백시  하사미동 
산219-2,  산485-7,  산
485-9",풍력,18,2021-12-08,2022-12-31,사업준비기간  연장
2020,131,이정주,"빛고을에코에
너지","광주시  서구  치평동  662-1
번지  일원","신재생(연
료전지)",12.32,2021-12-08,2022-09-30,사업준비기간연장
2017,31,정주호,"평창운두령풍
력","강원도  평창군  용평면  노
동리  산1-2",풍력,27.6,2021-12-10,2023-12-31,사업준비기간연장
2018,25,민동성,"영백풍력태양
광발전","전남  영광군  염산면  두우
리  1105번지  일원",풍력,50.4,2021-12-10,2023-12-31,사업준비기간연장
2019,42,이성경,"연천전곡그린
에너지","경기도  연천군  청산면  궁
평리  612-2번지","연 료 전 지
(LNG)",19.8,2021-12-10,2023-12-31,사업준비기간  연장
2019,67,김정수,"연천백학그린
에너지","경기도  연천군  청산면  궁
평리  618,  619번지","연 료 전 지
(NG)",39.9,2021-12-10,2023-12-31,사업준비기간  연장
2020,133,김선웅,거산에너지,강원도  태백시  동점동  동,연료전지,19.8,2021-12-10,2023-06-30,
