NO,,대표자,"상 호
(사업자)",발전소 위치,원동력,"용량
(MW)","*허가일
*변경일","사업
준비기간","기타
(변경사항)"
,,,광,공유수면  매립지(2구역),,,,,
2020,97,서남석,"새만금세빛발
전소","전북  군산시  오식도동  앞 
공유수면  매립지(3구역)",태양광,90,2020-11-30,2022-03-31,양수인가
2020,98,이창선,"티큐디에네르
히아","경북  의성군  점곡면  사촌
리,  송내리  일원",풍력,78,2020-11-30,2023-06-30,
2020,99,사장,한국서부발전,"광주광역시  광산구  손재로 
287번길  59(강동일반산업
단지  10-1BL)","신재생(연
료전지)",8.4,2020-11-30,2022-12-31,
2020,100,사장,한국서부발전,"경기도  화성시  남양읍  북
양리  산51번지,  53번지","신재생(연
료전지)",19.8,2020-11-30,2022-03-31,
2020,101,사장,한국서부발전,"경기도  광주시  초월읍  신
월리  산14","신재생(연
료전지)",9.6,2020-11-30,2021-12-31,
2020,102,사장,한국서부발전,"경기도  이천시  관고동  160
번지","신재생(연
료전지)",9.6,2020-11-30,2021-12-31,
2020,103,사장,한국서부발전,"경북  고령군  쌍림면  안림
리  443-2,  450-6번지","신재생(연
료전지)",9,2020-11-30,2021-12-31,
2020,104,최병호,닥실연료전지,"경북  칠곡군  왜관읍  공단
로  4길  32-28","신재생(연
료전지)",27.28,2020-11-30,2022-12-31,
2020,105,조한철,왜관연료전지,"경북  칠곡군  왜관읍  공단
로  6길  53","신재생(연
료전지)",29.92,2020-11-30,2022-11-30,
2020,106,이길형,"에스에이치지
이","경북  경주시  강동면  왕신
리  산  51번지  일원","신재생(연
료전지)",60,2020-11-30,2022-11-30,
