NO,,대표자,"상 호
(사업자)",발전소 위치,원동력,"용량
(MW)","*허가일
*변경일","사업
준비기간","기타
(변경사항)"
,,,,"125°58'40.09""E  P4       
35°18'21.00""N       
125°57'33.98""E  P5       
35°18'59.00""N       
125°56'53.99""E  P6       
35°17'16.31""N       
125°54'24.80""E  P7   
35°17'16.30""N   
125°52'2.57""E  P8   
35°18'36.98""N     
125°50'17.86""E)",,,,,
2020,57,정상욱,그린아이씨티,"전남  나주시  평산동  318번
지외  26필지",태양광,10,2020-07-27,2021-07-31,
2020,58,강종연,"대양에프씨에
너지","전남  목포시  대양동  1181
일원(대양  일반산업단지 
52블록)",연료전지,60,2020-07-27,2023-12-31,
2020,59,김승유,"동광태양광발
전","충남  당진시  석문면  초락
도리  458-5번지  일원",태양광,40,2020-07-27,2023-06-30,
2020,60,박재현,"한국수자원공
사","강원도  양구군  양구읍  수
인리  일원(소양강)","태양광(수
상)",8,2020-07-27,2023-06-30,
2020,61,김선중,해오름호솔라 전남  신안군  비금면  도고,,수상태양,25,2020-07-27,2026-12-31,
