NO,,대표자,"상 호
(사업자)",발전소 위치,원동력,"용량
(MW)","*허가일
*변경일","사업
준비기간","기타
(변경사항)"
,,,,"도,  송이도  일원  공유수면
(위도  35°20'5.45""N  경도   
126°6'15.74""E,위도 
35°19'50.63""N  경도 
126°8'39.28""E,위도   
35°21'27.42""N  경도 
126°9'46.11""E,위도 
35°23'11.20""N  경도   
126°10'25.43""E,위도 
35°24'13.30""N  경도  126° 
6'42.23""E,위도 
35°24'40.97""N    경도 
126°7'26.09""E,위도 
35°24'25.64""N  경도  126° 
9'28.54""E)",,8,,,
2021,110,김호빈,한국중부발전,"충남  보령시  주교면  관창
리  1224-1  관창일반산업단
지  내",태양광,3.2,2021-11-30,2022-12-31,
2021,111,김덕환,"광주진곡퓨얼
셀","광주시  광산구  고룡동  산
56-16",연료전지,40.4,2021-11-30,2025-06-30,
2021,112,유병주,영암그린파워 전남  영암군  삼호읍  난전,,연료전지,19.8,2021-11-30,2023-10-31,
