NO,,대표자,"상 호
(사업자)",발전소 위치,원동력,"용량
(MW)","*허가일
*변경일","사업
준비기간","기타
(변경사항)"
,,,,"2835°11'27.86278291""N/1
30°11'13.56617620""E
)",,,,,
2022,19,정재훈,"한국수력원자
력","충청북도  영동군  상촌면 
고자리  일원,  양강면  산막
리  일원",수력(양수),500,2022-02-28,2030-12-31,
2022,20,정재훈,"한국수력원자
력","강원도  홍천군  화촌면  풍
천리  일원",수력(양수),600,2022-02-28,2032-02-29,
2022,21,정재훈,"한국수력원자
력","경기도  포천시  이동면  도
평리  일원",수력(양수),700,2022-02-28,2032-02-29,
2022,22,임병용,지에스건설,"경북  포항시  북구  흥해읍 
용한리  산155-4,  죽천리   
14-1,  14-2번지(영일만4일
반산업단지내)","연 료 전 지
(LNG)",39.6,2022-02-28,2025-09-30,
2022,23,정재훈,"한국수력원자
력","경북  포항시  남구  동해면 
상정리  1001-2(포항블루밸
리  국가산단내)","연 료 전 지
(LNG)",14.7,2022-02-28,2023-10-31,
2022,24,장진출,청암에너지,"경북  의성군  의성읍  철파
리  531,  532-2,  533-2, 
530-1,  530-2  번지","연 료 전 지
(도시가스)",19.8,2022-02-28,2024-01-31,
2022,25,장진출,청암에너지,"경북  의성군  의성읍  철파
리  531,  532-2,  533-2,","연 료 전 지
(도시가스)",9.68,2022-02-28,2024-01-31,
