NO,,대표자,"상 호
(사업자)",발전소 위치,원동력,"용량
(MW)","*허가일
*변경일","사업
준비기간","기타
(변경사항)"
,,,"료전지  발전
사업",131,(NG),,,,
2018,35,정진철,당진에코파워,"충남  당진시  석문면  교로3
리  1026번지  외  203필지",태양광,9.798,2019-10-29,2021-04-30,"상호(당진에코태양광발전
→당진에코파워)  변경"
2016,194,한정현,정선풍력발전,"강원도  정선군  신동읍  방
제
리 
443-21,22,24,68,70,35,64 
조동리  499-9",풍력,19.8,2019-11-08,2022-06-30,사업준비기간연장
2016,111,"정현철,
정성원","빛고을운정태
양광발전소","광주시  북구  운정동  627번
지외  5필지",태양광,4,2019-08-19,2020-12-31,"대표자변경,사업준비기간
연장"
2016,112,"정현철,
정성원","빛고을운정태
양광발전소","광주시  북구  운정동  627번
지외  5필지",태양광,4,2019-08-19,2021-12-31,사업준비기간  연장
2016,175,황의정,포항에코랜드,"경북  포항시  북구  신광면 
기일리  산150-1외  9필지",풍력,96.6,2019-09-09,2022-08-31,사업준비기간  연장
2016,176,이재규,"비학윈드캠퍼
스","경북  포항시  북구  기북면 
탑정리  산33  외  17필지",풍력,90,2019-09-09,2022-08-31,사업준비기간  연장
2017,31,정주호,"평창운두령풍
력","강원도  평창군  용평면  노
동리  산1-2",풍력,27.6,2019-11-06,2020-12-31,사업준비기간연장
2018,2,조여진,케이에스파워,"경북  포항시  남구  오천읍 
진전리  산31,  산27,  산6-1,
장기면  산서리  산335번지",풍력,60,2019-07-31,2022-08-31,"대표자변경,사업준비기간
연장"
2018,51,오대환,호랑에너지,"인천시  서구  백범로  934번
길  23",연료전지,9.6,2019-08-30,2021-08-30,사업준비기간연장
2018,65,오대환,호랑에너지,인천시  서구  백범로  934번,연료전지,9.6,2019-08-30,2021-10-31,사업준비기간연장
